0.6823 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.8825 	INFO 	Loaded monitor calibration from ['2021_12_02 12:08']
9.8895 	WARNING 	User requested fullscreen with size [1792 1120], but screen is actually [2560, 1440]. Using actual size
10.4698 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb9bcb16ac8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fb9bc711908>, multiSample=False, name='window1', numSamples=2, pos=[640.0, 360.0], screen=0, size=array([5120, 2880]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.4700 	EXP 	window1: mouseVisible = True
10.4700 	EXP 	window1: recordFrameIntervals = False
10.6360 	EXP 	window1: recordFrameIntervals = True
10.8197 	DEBUG 	Screen (0) actual frame rate measured at 60.06
10.8198 	EXP 	window1: recordFrameIntervals = False
11.7311 	INFO 	keyboard.Keyboard is using ptb backend.
11.8091 	EXP 	Created welcom_ins = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='welcome.png', interpolate=True, mask=None, maskParams=None, name='welcom_ins', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.65, 1.  ]), texRes=512, units='height', win=Window(...))
11.9134 	INFO 	keyboard.Keyboard is using ptb backend.
11.9688 	EXP 	Created instru1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='instruction1.png', interpolate=True, mask=None, maskParams=None, name='instru1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.65, 1.  ]), texRes=512, units='height', win=Window(...))
12.0717 	INFO 	keyboard.Keyboard is using ptb backend.
